City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
452,Baglan,36.1307,68.7083,64.74,31,34,2.82,AF,2022-03-25 19:51:39,scattered clouds
453,Praia Da Vitoria,38.7333,-27.0667,61.05,94,75,32.93,PT,2022-03-25 19:51:40,light intensity drizzle
454,Labuan,5.2767,115.2417,79.16,94,20,2.3,MY,2022-03-25 19:51:40,few clouds
455,Juba,4.8517,31.5825,79.54,56,80,7.02,SS,2022-03-25 19:51:41,broken clouds
456,Brigantine,39.4101,-74.3646,62.04,41,75,13.8,US,2022-03-25 19:51:41,broken clouds
457,Hamina,60.5697,27.1979,40.28,83,100,16.33,FI,2022-03-25 19:52:42,overcast clouds
458,Syumsi,57.1111,51.6149,23.47,82,31,6.51,RU,2022-03-25 19:52:42,scattered clouds
459,Chara,56.9064,118.2631,7.16,85,100,2.75,RU,2022-03-25 19:52:43,overcast clouds
460,Den Helder,52.9599,4.7593,49.01,57,40,5.99,NL,2022-03-25 19:51:23,scattered clouds
461,San Cristobal,7.7669,-72.225,80.78,42,91,5.26,VE,2022-03-25 19:52:43,overcast clouds
462,Kloulklubed,7.0419,134.2556,79.63,80,100,10.71,PW,2022-03-25 19:52:44,overcast clouds
463,Melfi,40.9965,15.6514,46.49,74,55,4.79,IT,2022-03-25 19:49:54,broken clouds
464,Paamiut,61.994,-49.6678,23.38,74,36,12.75,GL,2022-03-25 19:52:44,scattered clouds
465,Zhoukou,33.6333,114.6333,43.34,82,95,6.13,CN,2022-03-25 19:52:45,overcast clouds
466,Mangrol,21.1167,70.1167,77.13,72,22,9.33,IN,2022-03-25 19:52:45,few clouds
467,Dunedin,-45.8742,170.5036,59.81,72,48,7.0,NZ,2022-03-25 19:52:46,scattered clouds
468,Ipu,-4.3222,-40.7108,78.44,91,32,4.14,BR,2022-03-25 19:52:46,scattered clouds
469,Zherdevka,51.8486,41.4606,31.71,93,100,5.95,RU,2022-03-25 19:51:22,overcast clouds
470,Gboko,7.3179,8.9951,91.72,11,100,3.22,NG,2022-03-25 19:52:47,overcast clouds
471,Mizan Teferi,6.9833,35.5833,63.73,85,100,4.34,ET,2022-03-25 19:52:48,light rain
472,Kuhdasht,33.535,47.6061,43.93,41,28,5.28,IR,2022-03-25 19:52:48,scattered clouds
473,Cockburn Town,21.4612,-71.1419,78.1,71,46,18.9,TC,2022-03-25 19:50:08,scattered clouds
474,Jizan,17.3333,42.6667,79.74,58,0,5.95,SA,2022-03-25 19:52:49,clear sky
475,Nakonde,-9.3421,32.745,60.66,93,98,3.38,ZM,2022-03-25 19:52:49,overcast clouds
476,Maldonado,-34.6667,-54.9167,60.19,72,86,11.25,UY,2022-03-25 19:52:50,overcast clouds
477,Cascais,38.6979,-9.4215,62.94,67,20,14.0,PT,2022-03-25 19:52:50,few clouds
478,Peniche,39.3558,-9.3811,60.12,79,99,9.6,PT,2022-03-25 19:52:51,overcast clouds
479,Issoire,45.55,3.25,54.66,70,36,2.53,FR,2022-03-25 19:52:51,scattered clouds
480,Panalingaan,8.7842,117.4231,78.82,85,3,3.04,PH,2022-03-25 19:52:52,clear sky
481,Jardim,-21.4803,-56.1381,74.61,74,96,7.7,BR,2022-03-25 19:52:52,overcast clouds
482,Salta,-24.7859,-65.4117,73.99,35,20,8.05,AR,2022-03-25 19:48:59,few clouds
483,Alice Springs,-23.7,133.8833,69.22,32,100,5.75,AU,2022-03-25 19:52:53,overcast clouds
484,Ciro Marina,39.3732,17.126,56.68,65,33,5.26,IT,2022-03-25 19:52:53,scattered clouds
485,Cabedelo,-6.9811,-34.8339,86.67,75,100,12.55,BR,2022-03-25 19:52:54,overcast clouds
486,Windsor,42.3001,-83.0165,47.21,74,100,13.8,CA,2022-03-25 19:50:19,overcast clouds
487,Kulhudhuffushi,6.6221,73.07,81.48,69,10,2.95,MV,2022-03-25 19:52:54,clear sky
488,Sibolga,1.7427,98.7792,75.69,85,0,2.51,ID,2022-03-25 19:52:55,clear sky
489,Walvis Bay,-22.9575,14.5053,61.75,88,33,4.61,NA,2022-03-25 19:52:55,scattered clouds
490,Takaka,-40.85,172.8,60.62,86,36,2.08,NZ,2022-03-25 19:52:56,scattered clouds
491,Kidal,18.4411,1.4078,91.36,10,95,9.44,ML,2022-03-25 19:52:56,overcast clouds
492,Shangrao,28.4532,117.9686,59.74,96,100,7.25,CN,2022-03-25 19:52:57,overcast clouds
493,Lakselv,70.0513,24.9718,21.02,68,0,6.91,NO,2022-03-25 19:52:57,clear sky
494,Kandrian,-6.2167,149.55,77.23,89,100,9.82,PG,2022-03-25 19:52:58,overcast clouds
495,Sinnamary,5.3833,-52.95,79.16,85,55,14.05,GF,2022-03-25 19:52:58,broken clouds
496,Partizanskoye,55.5006,94.39,12.15,83,98,7.02,RU,2022-03-25 19:52:58,overcast clouds
497,Itaituba,-4.2761,-55.9836,89.76,66,40,5.75,BR,2022-03-25 19:52:59,scattered clouds
498,College,64.8569,-147.8028,35.92,53,75,5.75,US,2022-03-25 19:48:51,broken clouds
499,Tutin,42.9903,20.3314,35.6,78,0,3.27,RS,2022-03-25 19:53:00,clear sky
500,Kumluca,36.3703,30.2869,55.8,44,1,6.76,TR,2022-03-25 19:53:00,clear sky
501,Alugan,12.2188,125.4808,79.32,83,59,9.66,PH,2022-03-25 19:53:00,broken clouds
502,Ilebo,-4.3167,20.5833,78.33,74,98,3.2,CD,2022-03-25 19:53:01,overcast clouds
503,Colac,-38.3333,143.5833,57.16,92,37,4.5,AU,2022-03-25 19:51:37,scattered clouds
504,Bambanglipuro,-7.95,110.2833,76.64,90,100,3.4,ID,2022-03-25 19:54:02,overcast clouds
505,Copiapo,-27.3667,-70.3333,65.89,29,0,6.76,CL,2022-03-25 19:51:59,clear sky
506,Kigoma,-4.8769,29.6267,74.5,80,39,1.97,TZ,2022-03-25 19:54:02,light rain
507,Puerto Leguizamo,-0.1934,-74.7819,81.66,84,100,3.06,CO,2022-03-25 19:54:03,light rain
508,Pingzhuang,42.0372,119.2889,35.98,39,13,5.03,CN,2022-03-25 19:54:03,few clouds
509,Xiamen,24.4798,118.0819,68.25,100,100,2.24,CN,2022-03-25 19:54:04,mist
510,Victor Harbor,-35.5667,138.6167,55.99,87,0,6.13,AU,2022-03-25 19:54:04,clear sky
511,Zhenhai,24.2582,118.0905,67.08,100,100,7.49,CN,2022-03-25 19:54:05,overcast clouds
512,Aguai,-22.0594,-46.9786,88.9,76,100,2.91,BR,2022-03-25 19:54:05,overcast clouds
513,Chartres,48.4167,1.5,56.71,60,0,8.37,FR,2022-03-25 19:54:06,clear sky
514,Camopi,3.1655,-52.3158,77.77,96,96,4.68,GF,2022-03-25 19:54:06,overcast clouds
515,Zhangye,38.9342,100.4517,37.98,50,27,2.48,CN,2022-03-25 19:54:07,scattered clouds
516,Port Macquarie,-31.4333,152.9167,64.29,100,75,3.44,AU,2022-03-25 19:54:07,light rain
517,Itoman,26.1247,127.6694,74.17,96,100,21.85,JP,2022-03-25 19:54:08,mist
518,Keetmanshoop,-26.5833,18.1333,74.32,33,0,5.75,NA,2022-03-25 19:54:08,clear sky
519,Opoczno,51.3757,20.2783,41.92,55,1,6.13,PL,2022-03-25 19:54:09,clear sky
520,Sabang,5.8933,95.3214,82.54,73,35,3.53,ID,2022-03-25 19:54:09,scattered clouds
521,Charleston,32.7766,-79.9309,73.09,56,75,19.57,US,2022-03-25 19:52:34,broken clouds
522,Kilindoni,-7.9139,39.6668,83.21,77,5,10.49,TZ,2022-03-25 19:54:10,clear sky
523,Grand Gaube,-20.0064,57.6608,79.2,86,3,1.99,MU,2022-03-25 19:54:10,clear sky
524,Haimen,23.1935,116.6142,67.89,97,62,6.02,CN,2022-03-25 19:54:11,broken clouds
525,Tommot,58.9564,126.2925,-2.7,99,97,1.99,RU,2022-03-25 19:54:11,overcast clouds
526,Talkha,31.0539,31.3779,47.25,73,0,5.14,EG,2022-03-25 19:54:12,clear sky
527,Svetlyy,54.675,20.1347,44.96,72,86,16.33,RU,2022-03-25 19:54:12,overcast clouds
528,Hanmer Springs,-42.5167,172.8167,53.17,69,0,1.19,NZ,2022-03-25 19:54:13,clear sky
529,Kimbe,-5.5502,150.1429,75.29,93,100,2.21,PG,2022-03-25 19:54:13,overcast clouds
530,Lewisporte,49.2499,-55.0482,37.11,72,100,4.76,CA,2022-03-25 19:54:14,overcast clouds
531,Inhambane,-23.865,35.3833,80.58,94,40,5.01,MZ,2022-03-25 19:54:14,scattered clouds
532,Coxim,-18.5067,-54.76,80.92,82,99,7.85,BR,2022-03-25 19:54:14,overcast clouds
533,Pacifica,37.6138,-122.4869,69.62,71,40,12.66,US,2022-03-25 19:54:15,scattered clouds
534,Bayir,37.2687,28.2167,43.32,59,0,1.81,TR,2022-03-25 19:54:15,clear sky
535,Urdoma,61.7533,48.5442,21.42,83,100,8.14,RU,2022-03-25 19:54:16,overcast clouds
536,Mareeba,-17.0,145.4333,72.45,91,100,1.03,AU,2022-03-25 19:54:16,light rain
537,Portland,45.5234,-122.6762,62.11,60,75,8.05,US,2022-03-25 19:51:10,broken clouds
538,San Juan,-31.5375,-68.5364,76.35,13,0,4.81,AR,2022-03-25 19:54:17,clear sky
539,Damietta,31.4165,31.8133,57.09,57,0,11.18,EG,2022-03-25 19:54:17,clear sky
540,Shakiso,5.75,38.9167,59.77,92,96,2.15,ET,2022-03-25 19:54:18,overcast clouds
541,Asfi,32.2994,-9.2372,58.69,76,3,7.4,MA,2022-03-25 19:54:18,clear sky
542,Huarmey,-10.0681,-78.1522,75.88,71,87,11.18,PE,2022-03-25 19:53:37,overcast clouds
543,Dashitou,43.3067,128.5114,34.02,94,100,1.54,CN,2022-03-25 19:54:19,light snow
544,Impfondo,1.6381,18.0667,75.43,77,89,1.74,CG,2022-03-25 19:54:19,overcast clouds
545,Zhigansk,66.7697,123.3711,3.67,97,100,7.05,RU,2022-03-25 19:54:20,overcast clouds
546,Novo Aripuana,-5.1206,-60.3797,84.92,77,82,1.28,BR,2022-03-25 19:54:20,broken clouds
547,Yuli,9.6989,10.2744,86.95,13,2,7.65,NG,2022-03-25 19:54:21,clear sky
548,Karasjok,69.4719,25.5112,18.32,80,100,15.26,NO,2022-03-25 19:54:21,overcast clouds
549,Adrar,20.5022,-10.0711,73.9,17,52,6.69,MR,2022-03-25 19:54:21,broken clouds
550,Bardiyah,31.7561,25.0865,55.94,73,0,10.51,LY,2022-03-25 19:54:22,clear sky
551,Keti Bandar,24.1447,67.4497,77.74,74,0,10.07,PK,2022-03-25 19:55:23,clear sky
552,Udachnyy,66.4167,112.4,-10.44,100,100,4.63,RU,2022-03-25 19:55:23,overcast clouds
553,Manzhouli,49.6,117.4333,20.14,81,98,6.46,CN,2022-03-25 19:55:23,overcast clouds
554,Superior,46.7208,-92.1041,33.96,64,100,21.85,US,2022-03-25 19:55:24,overcast clouds
555,Digby,44.6169,-65.7655,47.35,98,100,17.25,CA,2022-03-25 19:55:25,light rain
556,Uberaba,-19.7483,-47.9319,88.38,40,0,5.75,BR,2022-03-25 19:55:25,clear sky
557,Xinyu,27.8043,114.9334,59.92,91,100,4.76,CN,2022-03-25 19:55:26,overcast clouds
558,Jiaocheng,24.6774,116.1389,69.17,99,85,2.53,CN,2022-03-25 19:55:26,overcast clouds
559,Gayny,60.3071,54.3241,16.27,88,100,4.14,RU,2022-03-25 19:55:27,overcast clouds
560,Saint-Augustin,51.226,-58.6502,30.0,89,100,10.65,CA,2022-03-25 19:55:27,overcast clouds
561,Milkovo,54.7167,158.6167,3.99,90,57,2.57,RU,2022-03-25 19:55:27,broken clouds
562,Quatre Cocos,-20.2078,57.7625,78.91,82,18,9.04,MU,2022-03-25 19:55:28,light rain
563,Maumere,-8.6199,122.2111,79.14,78,83,3.02,ID,2022-03-25 19:55:28,broken clouds
564,Port Lincoln,-34.7333,135.8667,61.16,80,0,11.21,AU,2022-03-25 19:55:29,clear sky
565,Evensk,61.95,159.2333,4.42,81,100,6.58,RU,2022-03-25 19:55:29,overcast clouds
566,Beloha,-25.1667,45.05,73.11,94,80,3.29,MG,2022-03-25 19:55:30,broken clouds
567,Rehoboth,-23.3167,17.0833,70.05,57,91,6.67,NA,2022-03-25 19:55:30,overcast clouds
568,Kaka,37.3482,59.6143,51.22,67,94,1.79,TM,2022-03-25 19:55:31,overcast clouds
569,Shumskiy,54.8318,99.1328,10.78,94,27,3.85,RU,2022-03-25 19:55:31,scattered clouds
570,Nivala,63.9167,24.9667,30.69,97,100,10.04,FI,2022-03-25 19:55:32,light snow
571,Garissa,-0.4536,39.6401,84.61,60,35,18.95,KE,2022-03-25 19:55:32,scattered clouds
572,Gravdal,68.1214,13.5031,35.49,80,75,25.32,NO,2022-03-25 19:55:33,light snow
573,Tsumeb,-19.2333,17.7167,66.61,66,0,5.64,NA,2022-03-25 19:55:33,clear sky
574,Ornskoldsvik,63.2909,18.7153,38.35,60,20,26.46,SE,2022-03-25 19:55:33,squalls
575,Buala,-8.145,159.5921,77.29,89,100,3.11,SB,2022-03-25 19:55:34,moderate rain
576,Djenne,13.9061,-4.5533,91.85,20,12,7.34,ML,2022-03-25 19:55:34,few clouds
577,Xuanwu,32.069,118.8138,53.55,92,84,12.17,CN,2022-03-25 19:55:35,broken clouds
578,Baruun-Urt,46.6806,113.2792,19.96,49,4,9.73,MN,2022-03-25 19:55:35,clear sky
579,Margate,51.3813,1.3862,49.3,81,21,4.0,GB,2022-03-25 19:55:36,few clouds
580,Aktau,43.65,51.2,36.18,94,100,13.53,KZ,2022-03-25 19:55:36,overcast clouds
581,Itarema,-2.9248,-39.9167,81.14,78,21,9.19,BR,2022-03-25 19:55:37,light rain
582,Jaguaquara,-13.5306,-39.9708,76.05,71,73,8.48,BR,2022-03-25 19:55:37,broken clouds
583,Waddan,29.1614,16.139,59.86,26,0,14.14,LY,2022-03-25 19:55:38,clear sky
584,Fukue,32.6881,128.8419,63.77,95,100,42.01,JP,2022-03-25 19:55:38,moderate rain
585,Karatau,43.1667,70.4667,43.86,72,99,7.65,KZ,2022-03-25 19:55:39,overcast clouds
586,Gold Coast,-28.0,153.4333,69.01,94,75,6.91,AU,2022-03-25 19:55:39,broken clouds
587,Coruripe,-10.1256,-36.1756,81.07,75,100,9.26,BR,2022-03-25 19:55:39,overcast clouds
588,Abrau-Dyurso,44.69,37.59,38.66,86,96,6.26,RU,2022-03-25 19:55:40,overcast clouds
589,Cubuk,40.2386,33.0322,36.86,52,40,10.36,TR,2022-03-25 19:55:40,scattered clouds
590,Sukhobezvodnoye,57.0491,44.8891,29.98,93,100,8.66,RU,2022-03-25 19:55:41,overcast clouds
591,Saint-Pierre,-21.3393,55.4781,78.48,81,0,5.75,RE,2022-03-25 19:55:41,clear sky
592,Nhulunbuy,-12.2333,136.7667,77.61,78,100,10.36,AU,2022-03-25 19:55:42,overcast clouds
593,Acapulco,16.8634,-99.8901,86.49,40,68,9.75,MX,2022-03-25 19:55:30,broken clouds
594,Dudinka,69.4058,86.1778,13.62,83,100,15.68,RU,2022-03-25 19:55:42,overcast clouds
595,Taicheng,38.731,113.228,35.69,40,37,5.35,CN,2022-03-25 19:55:43,scattered clouds
596,Kastamonu,41.5,33.6667,27.21,89,6,4.68,TR,2022-03-25 19:56:44,clear sky
597,Camacha,33.0833,-16.3333,58.42,72,20,10.36,PT,2022-03-25 19:56:45,few clouds
598,Teguldet,57.3064,88.1667,25.59,89,100,13.11,RU,2022-03-25 19:56:45,overcast clouds
599,Srednekolymsk,67.45,153.6833,3.13,96,100,13.6,RU,2022-03-25 19:56:45,light snow
600,Nurlat,54.4277,50.8051,30.43,98,100,7.49,RU,2022-03-25 19:56:46,light snow
601,Novozavedennoye,44.2628,43.6381,34.9,93,100,5.44,RU,2022-03-25 19:56:46,overcast clouds
602,Salinas,36.6777,-121.6555,73.0,65,0,6.91,US,2022-03-25 19:52:22,haze
603,Honggang,46.4667,124.8667,31.78,85,28,3.87,CN,2022-03-25 19:56:47,scattered clouds
604,Zunyi,27.6867,106.9072,54.46,92,98,4.09,CN,2022-03-25 19:56:47,overcast clouds
605,Cavan,53.9908,-7.3606,47.37,90,7,3.83,IE,2022-03-25 19:56:48,clear sky
606,Athabasca,54.7169,-113.2854,21.61,71,100,7.96,CA,2022-03-25 19:56:31,overcast clouds
607,Lagoa,39.05,-27.9833,58.89,93,100,32.88,PT,2022-03-25 19:58:04,overcast clouds
608,Richards Bay,-28.783,32.0377,70.59,87,100,3.53,ZA,2022-03-25 19:58:04,light rain
609,Bonavista,48.6499,-53.1147,29.71,80,100,9.64,CA,2022-03-25 19:58:04,overcast clouds
610,Hobyo,5.3505,48.5268,81.25,81,95,11.7,SO,2022-03-25 19:58:05,overcast clouds
611,Rapid Valley,44.0625,-103.1463,53.76,22,15,8.99,US,2022-03-25 19:56:37,few clouds
612,Bom Jesus Da Lapa,-13.255,-43.4181,94.87,25,23,2.48,BR,2022-03-25 19:58:06,few clouds
613,Bowen,-20.0167,148.2333,76.66,76,100,11.52,AU,2022-03-25 19:58:06,overcast clouds
614,Morehead,37.2711,-87.1764,47.95,62,100,11.5,US,2022-03-25 19:58:07,overcast clouds
615,May Pen,17.9645,-77.2451,83.41,50,95,11.74,JM,2022-03-25 19:58:07,overcast clouds
616,Batsfjord,70.6345,29.7185,21.25,76,100,9.42,NO,2022-03-25 19:58:08,light snow
617,East Retford,53.3221,-0.9432,55.53,65,0,1.14,GB,2022-03-25 19:58:08,clear sky
618,Okhotsk,59.3833,143.3,-2.6,86,82,9.93,RU,2022-03-25 19:58:09,broken clouds
619,Rivne,50.6231,26.2274,43.34,66,57,5.95,UA,2022-03-25 19:58:09,broken clouds
620,Constantine,36.365,6.6147,56.61,50,75,4.61,DZ,2022-03-25 19:57:58,broken clouds
621,Caravelas,-17.7125,-39.2481,80.11,74,53,7.27,BR,2022-03-25 19:58:10,broken clouds
622,Nawalgarh,27.85,75.2667,77.11,11,0,3.74,IN,2022-03-25 19:58:10,clear sky
623,Ambon,-3.6954,128.1814,77.14,94,40,2.3,ID,2022-03-25 19:58:11,scattered clouds
624,Lebowakgomo,-24.2,29.5,65.3,92,100,3.91,ZA,2022-03-25 19:58:11,moderate rain
625,Jorhat,26.75,94.2167,67.64,87,67,7.36,IN,2022-03-25 19:58:11,broken clouds
626,Kandy,7.2955,80.6356,69.48,95,20,1.81,LK,2022-03-25 19:58:12,few clouds
627,Bubaque,11.2833,-15.8333,76.05,69,4,16.46,GW,2022-03-25 19:54:03,clear sky
628,Deputatskiy,69.3,139.9,-10.17,93,73,6.11,RU,2022-03-25 19:58:12,broken clouds
629,Kapit,2.0167,112.9333,73.51,99,99,0.4,MY,2022-03-25 19:58:13,overcast clouds
630,Chilca,-12.5211,-76.7372,71.78,78,64,6.46,PE,2022-03-25 19:58:13,broken clouds
631,Hasaki,35.7333,140.8333,57.6,75,100,22.46,JP,2022-03-25 19:58:14,overcast clouds
632,Narsaq,60.9167,-46.05,27.79,74,6,1.5,GL,2022-03-25 19:58:14,clear sky
633,Goksun,38.021,36.4973,22.51,88,13,4.56,TR,2022-03-25 19:58:15,few clouds
634,Khunti,23.0833,85.2833,77.31,25,37,6.15,IN,2022-03-25 19:58:15,scattered clouds
635,Santa Maria,-29.6842,-53.8069,72.7,56,20,8.05,BR,2022-03-25 19:55:59,few clouds
636,Kerchevskiy,59.946,56.2884,13.91,94,61,3.13,RU,2022-03-25 19:58:16,broken clouds
637,Nadadores,27.05,-101.6,86.59,5,0,4.32,MX,2022-03-25 19:58:16,clear sky
638,Olinda,-8.0089,-34.8553,82.13,74,40,14.97,BR,2022-03-25 19:58:17,scattered clouds
639,Simbahan,6.3032,120.5836,79.97,81,100,1.25,PH,2022-03-25 19:58:17,overcast clouds
640,Finnsnes,69.2296,17.9811,29.75,96,100,4.14,NO,2022-03-25 19:58:18,light snow
641,Littleton,39.6133,-105.0166,64.24,39,0,3.0,US,2022-03-25 19:58:18,clear sky
642,Xichang,27.8964,102.2634,55.4,79,100,5.19,CN,2022-03-25 19:58:18,overcast clouds
643,Najran,17.4924,44.1277,75.85,16,0,0.85,SA,2022-03-25 19:58:36,clear sky
644,Koutsouras,35.0339,25.9469,56.1,58,0,5.99,GR,2022-03-25 19:59:23,clear sky
645,Aitape,-3.1374,142.3475,77.49,87,100,4.9,PG,2022-03-25 19:59:24,light rain
646,Misratah,32.3754,15.0925,58.55,65,0,19.8,LY,2022-03-25 19:59:24,clear sky
647,Odienne,9.51,-7.5692,79.66,68,42,3.8,CI,2022-03-25 19:59:25,light rain
648,Bac Lieu,9.285,105.7244,81.48,75,0,4.81,VN,2022-03-25 19:59:25,clear sky
649,Teacapan,22.55,-105.75,78.51,45,40,10.2,MX,2022-03-25 19:59:26,scattered clouds
650,Barentu,15.1139,37.5928,70.97,37,3,7.27,ER,2022-03-25 19:59:26,clear sky
651,Yar-Sale,66.8333,70.8333,4.42,94,99,14.07,RU,2022-03-25 19:59:27,overcast clouds
652,Winslow,35.0242,-110.6974,75.96,12,0,1.99,US,2022-03-25 19:59:27,clear sky
653,Pong,19.1493,100.2752,75.9,62,6,2.51,TH,2022-03-25 19:59:28,clear sky
654,Qui Nhon,13.7667,109.2333,77.14,87,94,5.57,VN,2022-03-25 19:59:28,overcast clouds
655,Xiaoweizhai,26.1903,107.5125,58.15,96,100,5.12,CN,2022-03-25 19:59:30,overcast clouds
656,Bathsheba,13.2167,-59.5167,83.01,65,20,24.16,BB,2022-03-25 19:59:30,few clouds
657,Ngora,1.4314,33.7772,69.76,75,49,3.22,UG,2022-03-25 19:59:31,light rain
658,Markova,48.6758,24.4138,37.36,79,37,4.56,UA,2022-03-25 19:59:31,scattered clouds
659,Amot,59.5714,7.9877,39.7,98,100,4.83,NO,2022-03-25 19:59:31,overcast clouds
660,Turukhansk,65.8167,87.9833,20.28,77,100,20.71,RU,2022-03-25 19:59:32,overcast clouds
661,Rio Branco,-9.9747,-67.81,77.61,94,75,0.0,BR,2022-03-25 19:59:32,very heavy rain
662,Subang,-7.1277,108.5283,73.09,96,100,1.88,ID,2022-03-25 19:59:33,moderate rain
663,San Pedro,14.35,121.0167,81.63,72,20,2.3,PH,2022-03-25 19:59:33,few clouds
664,Knysna,-34.0363,23.0471,61.39,90,89,6.49,ZA,2022-03-25 19:59:34,overcast clouds
665,Qaqortoq,60.7167,-46.0333,28.18,72,6,2.51,GL,2022-03-25 19:59:34,clear sky
666,Kuandian,40.7286,124.7847,40.41,94,100,6.42,CN,2022-03-25 19:59:34,moderate rain
667,San Javier,37.8063,-0.8374,59.04,82,75,24.0,ES,2022-03-25 19:59:35,light rain
668,Binga,-17.6203,27.3414,74.48,81,42,1.63,ZW,2022-03-25 19:59:35,scattered clouds
669,Montego Bay,18.4712,-77.9188,82.2,69,40,13.8,JM,2022-03-25 19:59:36,scattered clouds
670,San Narciso,15.0143,120.0803,78.8,77,6,5.23,PH,2022-03-25 19:59:36,clear sky
671,Wajima,37.4,136.9,50.32,73,100,6.62,JP,2022-03-25 19:59:37,overcast clouds
672,Tskaltubo,42.3254,42.5979,38.34,87,75,4.61,GE,2022-03-25 19:59:37,broken clouds
673,Kelo,9.3086,15.8066,89.2,14,100,4.36,TD,2022-03-25 19:59:38,overcast clouds
674,Awbari,26.5921,12.7805,62.58,21,0,10.69,LY,2022-03-25 19:59:39,clear sky
675,Sur,22.5667,59.5289,82.11,33,0,6.98,OM,2022-03-25 19:59:39,clear sky
676,Veraval,20.9,70.3667,77.49,70,21,10.09,IN,2022-03-25 19:59:39,few clouds
677,Tabou,4.423,-7.3528,80.26,85,85,6.62,CI,2022-03-25 19:59:40,overcast clouds
678,Macapa,0.0389,-51.0664,85.98,74,75,11.5,BR,2022-03-25 19:59:41,broken clouds
679,San Jeronimo,-11.9472,-75.2829,60.84,64,100,6.38,PE,2022-03-25 19:59:41,overcast clouds
680,Katobu,-4.9408,122.5276,75.4,91,98,2.1,ID,2022-03-25 19:59:42,overcast clouds
681,Marawi,7.9986,124.2928,67.71,96,64,1.07,PH,2022-03-25 19:59:42,broken clouds
